Unnamed: 0,Timestamp,Temperature(°C),UV index,Ambient light(x),Pressure(mbar),humidity(%),sound level(dB),CO2(ppm),VOCs(ppb),magnetic field(μT)
0,2024-07-09T00:11:14.245850,27.346537361016228,0,0.08910891971366619,1007.2991096325778,33.89109246443104,22.42574479460599,6.72277294284215,4.158416253304423,-55
1,2024-07-09T00:11:16.534847,27.477679796583445,0,0.10448541302474151,1012.3130401886543,34.05978871608186,22.55230409356248,6.756236207484542,4.179115179887345,-40
2,2024-07-09T00:11:18.826668,27.521713832074134,0,0.18286087961011005,1014.0098920034264,34.116432293732444,22.774502552164446,6.767472254584964,4.186065312114411,-80
3,2024-07-09T00:11:21.117297,27.533797608189808,0,0.16712973281856527,1014.8517713574054,34.15236059565613,22.86596951921133,6.773109898731921,4.189552514679539,-130
4,2024-07-09T00:11:23.409334,27.541067097394205,0,0.15766601877096784,1015.3566318669142,34.169958706496374,22.92701925066247,6.790557548501833,4.211730519005872,-65
5,2024-07-09T00:11:25.699852,27.549283701467658,0,0.13622888600314623,1015.6940363842875,34.181719741441476,22.767999821643112,6.802218028454293,4.226552353364258,-142
6,2024-07-09T00:11:27.991129,27.55805759135412,0,0.16567510323751228,1015.9363682533824,34.19014160811496,22.857882788921753,6.81056788949687,4.237166003727981,-83
7,2024-07-09T00:11:30.332290,27.563385267023364,0,0.1598732872697356,1016.1198705761138,34.197745036443045,22.545673672775123,6.816846934046515,4.24514740403253,-36
8,2024-07-09T00:11:32.622308,27.56867574663754,0,0.14853829602210025,1016.2597095322301,34.20481058406174,22.579077863567726,6.821744536180811,4.251372829390986,-179
9,2024-07-09T00:11:34.913641,27.572921053306857,0,0.13944261520493093,1016.3719222797173,34.210480281067596,22.625401816147075,6.8256745811900945,4.256368376434168,-156
10,2024-07-09T00:11:37.351676,27.575466003970888,0,0.15547204702176626,1016.465066371728,34.215134274555886,22.476401581740625,6.828900574371561,4.260468991226349,16
11,2024-07-09T00:11:39.739993,27.576726733727842,0,0.16627403813128025,1016.5426093078652,34.219026084834454,22.455027844907438,6.831598247553486,4.263898049482834,-33
12,2024-07-09T00:11:42.031276,27.576990773783372,0,0.17544781343406404,1016.608786632255,34.22313792734032,22.48043526929826,6.833889292543287,4.266810235729445,-105
13,2024-07-09T00:11:44.323316,27.577217969990848,0,0.18334149059930666,1016.6664091472024,34.225921009270735,22.47511741517058,6.835860647729525,4.269316058830304,-151
14,2024-07-09T00:11:46.662307,27.578126306106366,0,0.17884022096678096,1016.716550920764,34.2283427824975,22.47901756513721,6.837576075205195,4.271496567866112,-87
15,2024-07-09T00:11:48.953338,27.576907865695627,0,0.166818678849345,1016.7608787282196,34.230470763392795,22.415225121984264,6.839083399200333,4.273412553028939,-48
16,2024-07-09T00:11:51.244633,27.576466710249242,0,0.17596263480181357,1016.7993318612328,34.232356582273894,22.379128279343632,6.840419191291441,4.27511050107159,-95
17,2024-07-09T00:11:53.536345,27.576072810904982,0,0.18412709991974516,1016.8345796134311,34.235258631426746,22.293904774574475,6.8483121992679115,4.288808938568293,-130
18,2024-07-09T00:11:55.826925,27.57571875231669,0,0.1932148419586299,1016.8662622490224,34.23786715424149,22.187567007802386,6.855406872824142,4.30112185432351,-159
19,2024-07-09T00:11:58.118868,27.574838779203645,0,0.18407768719725434,1016.894406703166,34.24022585108311,22.196100568989195,6.861822068433995,4.312255525587071,-58
20,2024-07-09T00:12:00.410804,27.574577918525822,0,0.1773886054634568,1016.9189679346714,34.24290919695984,22.18229407664769,6.86765398747104,4.322376911331637,-73
21,2024-07-09T00:12:02.701423,27.574860149915043,0,0.18272975656340387,1016.941560268141,34.24536037789926,22.15042280937032,6.872981324847783,4.331622587795756,-80
22,2024-07-09T00:12:04.992749,27.57511909288351,0,0.1876301807319365,1016.9622883873958,34.24760929879519,22.106067567097504,6.872327332467624,4.330029458303828,-87
23,2024-07-09T00:12:07.431067,27.57535761614637,0,0.1784609501256705,1016.9816262733126,34.24968087445211,22.08035936376701,6.871724912570597,4.328561959700486,-100
24,2024-07-09T00:12:09.721453,27.57605312761886,0,0.1714090728452159,1017.0003589779119,34.25159602806778,22.05849234934035,6.871167980633263,4.32720527004892,-132
25,2024-07-09T00:12:12.012773,27.576235695914402,0,0.16625568490328255,1017.0177347971722,34.25290989490753,22.06781337742717,6.870651389522132,4.325946850900042,-25
26,2024-07-09T00:12:14.305043,27.576405556543317,0,0.16146099854074622,1017.032818195401,34.25458355049814,22.041288859825766,6.870170755736464,4.324776024018878,-134
27,2024-07-09T00:12:16.595328,27.576123132883463,0,0.15831025330757514,1017.0468910543016,34.256145076529435,22.0072824122793,6.8697223228736615,4.323683638785416,-104
28,2024-07-09T00:12:18.886698,27.576290400282076,0,0.15277430852507887,1017.0615650518573,34.258037196827814,21.973746569243676,6.869302853336358,4.322661808392405,-83
29,2024-07-09T00:12:21.177908,27.576024450946523,0,0.14758358228969587,1017.0741401859158,34.25981132551934,21.910170265193504,6.868909541694395,4.321703698794584,-23
30,2024-07-09T00:12:23.469275,27.575774537050627,0,0.1427058313702898,1017.0861230341696,34.26147848295816,21.949572303913644,6.868539944814073,4.320803358503123,-164
31,2024-07-09T00:12:25.760389,27.575131693311754,0,0.14952340126210653,1017.0974063208582,34.26304831134443,21.948367173750146,6.868191925088586,4.315880381530841,-28
32,2024-07-09T00:12:28.051551,27.575326808351683,0,0.1459354264013766,1017.1074096924184,34.26533085673805,22.047426819837263,6.865058100216265,4.311236055132125,-70
