Unnamed: 0,Timestamp,Temperature(°C),UV index,Ambient light(x),Pressure(mbar),humidity(%),sound level(dB),CO2(ppm),VOCs(ppb),magnetic field(μT)
0,2024-07-08T23:11:09.248976,27.316834387778336,0,0.4257426164097385,1006.6060402570272,34.46534994703023,23.742576608152394,6.049505549450005,3.1683171453747985,45
1,2024-07-08T23:11:11.614194,27.44782897386996,0,0.3681300126893679,1011.6165209920065,34.636904621875836,24.044930609215523,6.079617559312305,3.184087756104644,112
2,2024-07-08T23:11:13.989679,27.49514120472143,0,0.33880176192828326,1013.3085538283287,34.69450797969111,24.406024250473372,6.089728346909298,3.189383094944313,55
3,2024-07-08T23:11:16.281245,27.521382471327037,0,0.34660922605840344,1014.1632807334951,34.723410246665416,24.35196345438194,6.094801396355233,3.1920400111844107,0
4,2024-07-08T23:11:18.572125,27.537168977339153,0,0.3513061250793982,1014.6748662055489,34.740797586164355,23.94394244646602,6.121949458693167,3.2137185228506193,109
5,2024-07-08T23:11:20.912091,27.546040137088188,0,0.34437017692361005,1015.0167650984955,34.75241776001743,23.67629443661887,6.140092844238737,3.228206540091709,1
6,2024-07-08T23:11:23.203578,27.552392615844887,0,0.29460650414471823,1015.2598587017906,34.76073875858347,23.58290079507292,6.153084997972122,3.2385811499910244,72
7,2024-07-08T23:11:25.494700,27.55971011307122,0,0.3156153811302767,1015.4427906316071,34.76699609872689,23.861984241992563,6.1628550182960256,3.246382793325065,-38
8,2024-07-08T23:11:27.786030,27.563147825122314,0,0.3217876940254096,1015.5895617780549,34.76847195990204,24.10917536014961,6.170475552282072,3.252468009752773,78
9,2024-07-08T23:11:30.125912,27.56590639201266,0,0.32674062136088844,1015.7073372109683,34.77068356990751,24.006528476658286,6.132416006012048,3.195712087127453,77
10,2024-07-08T23:11:32.515260,27.56817077268969,0,0.3430239936690407,1015.8014761155929,34.77249897883562,24.191060696975338,6.101174675068816,3.149123760794131,45
11,2024-07-08T23:11:34.806080,27.56919688132781,0,0.3479662921580411,1015.8782028175663,34.77488451380199,24.43818767759949,6.075049728141657,3.1101651916123374,85
12,2024-07-08T23:11:37.097312,27.570068321600896,0,0.3521636234979497,1015.9443322661277,34.776910470085106,24.40122768419311,6.05286267110031,3.0770789618452206,11
13,2024-07-08T23:11:39.389109,27.570818162092678,0,0.35577526401226883,1016.001536086403,34.77789872797609,24.503059827356196,6.063971521249109,3.0939094726774816,10
14,2024-07-08T23:11:41.728551,27.571470655864957,0,0.36318184119605107,1016.05131352159,34.77875868702916,24.643548165730397,6.073638184517794,3.1085549921215443,50
15,2024-07-08T23:11:44.068565,27.572043993725977,0,0.36364015411236233,1016.0953884090702,34.77951432195627,24.654736967250432,6.082132156839251,3.1214238211407794,97
16,2024-07-08T23:11:46.360781,27.571913458622326,0,0.3659621946310783,1016.1346392084774,34.780183966414036,24.70424741292917,6.089659523938625,3.132828190792675,5
17,2024-07-08T23:11:48.651079,27.57179690630012,0,0.3680355006395529,1016.1677363245113,34.78017276067772,24.847740682848183,6.096380567481723,3.1430109364991177,80
18,2024-07-08T23:11:50.991168,27.57169214260537,0,0.36465189990691604,1016.1974858489782,34.78016268834011,24.870610286767718,6.079100911164137,3.1171823985734366,3
19,2024-07-08T23:11:53.282529,27.57327688374088,0,0.3649512992608193,1016.2265694858684,34.78127322819366,24.98589981741321,6.063476178825187,3.0938275363945817,52
