Timestamp,Sensor 1
2024-07-08 17:11:03.491139,30.877820827115755
2024-07-08 17:11:05.781907,30.857820827115752
2024-07-08 17:11:08.122030,30.86782082711575
2024-07-08 17:11:10.462612,30.86782082711575
2024-07-08 17:11:12.753296,30.877820827115755
2024-07-08 17:11:15.044673,30.857820827115752
2024-07-08 17:11:17.337159,30.847820827115754
2024-07-08 17:11:19.675920,30.847820827115754
2024-07-08 17:11:21.967244,30.83782082711575
2024-07-08 17:11:24.259571,30.83782082711575
2024-07-08 17:11:26.549825,30.847820827115754
2024-07-08 17:11:28.889788,30.847820827115754
2024-07-08 17:11:31.230576,30.877820827115755
2024-07-08 17:11:33.569877,30.887820827115753
2024-07-08 17:11:35.861197,30.887820827115753
2024-07-08 17:11:38.152369,30.887820827115753
2024-07-08 17:11:40.444392,30.887820827115753
2024-07-08 17:11:42.734904,30.89782082711575
2024-07-08 17:11:45.026197,30.887820827115753
2024-07-08 17:11:47.319145,30.887820827115753
2024-07-08 17:11:49.608782,30.887820827115753
2024-07-08 17:11:51.900016,30.89782082711575
2024-07-08 17:11:54.192199,30.89782082711575
2024-07-08 17:11:56.483275,30.89782082711575
2024-07-08 17:11:58.822231,30.89782082711575
2024-07-08 17:12:01.162606,30.89782082711575
2024-07-08 17:12:03.455081,30.917820827115754
2024-07-08 17:12:05.745165,30.917820827115754
2024-07-08 17:12:08.036484,30.917820827115754
2024-07-08 17:12:10.377351,30.90782082711575
2024-07-08 17:12:12.667737,30.917820827115754
2024-07-08 17:12:14.959027,30.917820827115754
2024-07-08 17:12:17.299817,30.917820827115754
2024-07-08 17:12:19.590325,30.90782082711575
2024-07-08 17:12:21.881587,30.89782082711575
2024-07-08 17:12:24.173613,30.89782082711575
2024-07-08 17:12:26.464835,30.89782082711575
2024-07-08 17:12:28.755552,30.89782082711575
2024-07-08 17:12:31.046660,30.917820827115754
2024-07-08 17:12:33.340344,30.927820827115752
2024-07-08 17:12:35.629231,30.927820827115752
2024-07-08 17:12:37.969220,30.927820827115752
2024-07-08 17:12:40.261649,30.90782082711575
