Timestamp,90:FD:9F:7B:83:F3
2024-07-10 17:19:28.831769,30.00540163591816
2024-07-10 17:19:31.122725,30.157440179985585
2024-07-10 17:19:33.414509,30.20849055598677
2024-07-10 17:19:35.755568,30.23160235544133
2024-07-10 17:19:38.045616,30.247514216149906
2024-07-10 17:19:40.337042,30.256469151991663
2024-07-10 17:19:42.629216,30.262881621309287
2024-07-10 17:19:44.919756,30.267703759104545
2024-07-10 17:19:47.259905,30.26806017447422
2024-07-10 17:19:49.551261,30.26731886137999
2024-07-10 17:19:51.842966,30.26577052524508
2024-07-10 17:19:54.133850,30.264475759685205
2024-07-10 17:19:56.473833,30.26418281414317
2024-07-10 17:19:58.863179,30.26242074835937
2024-07-10 17:20:01.154044,30.26159807491357
2024-07-10 17:20:03.591590,30.26087520236862
2024-07-10 17:20:05.882963,30.259595964255997
2024-07-10 17:20:08.174078,30.259062875361288
2024-07-10 17:20:10.465412,30.258000682901148
2024-07-10 17:20:12.757755,30.257040219765937
2024-07-10 17:20:15.047884,30.256167082985193
2024-07-10 17:20:17.339299,30.254848968380212
2024-07-10 17:20:19.679873,30.25363961845802
2024-07-10 17:20:22.019310,30.25154826268574
2024-07-10 17:20:24.359300,30.249614822526052
2024-07-10 17:20:26.651525,30.24782142923426
2024-07-10 17:20:28.941829,30.245250384176178
2024-07-10 17:20:31.233743,30.24241068672379
2024-07-10 17:20:33.524985,30.239754399294306
2024-07-10 17:20:35.815687,30.237686542552975
2024-07-10 17:20:38.106727,30.23532853477281
2024-07-10 17:20:40.397953,30.23188562842529
2024-07-10 17:20:42.690158,30.228637597624388
2024-07-10 17:20:44.980493,30.226357198173847
2024-07-10 17:20:47.271731,30.224198597270853
2024-07-10 17:20:49.562957,30.220618005664985
2024-07-10 17:20:51.902321,30.217218750157137
2024-07-10 17:20:54.194097,30.213239202389463
2024-07-10 17:20:56.485408,30.209451620882035
2024-07-10 17:20:58.777695,30.20474465456276
2024-07-10 17:21:01.067743,30.199892503810087
2024-07-10 17:21:03.456389,30.195259645719855
2024-07-10 17:21:05.748691,30.19047620076315
2024-07-10 17:21:08.038856,30.185547797698568
2024-07-10 17:21:10.330134,30.180829881952096
2024-07-10 17:21:12.670754,30.176310047091977
2024-07-10 17:21:14.961209,30.171976912952264
2024-07-10 17:21:17.252503,30.167820017596434
2024-07-10 17:21:19.543565,30.16382972263056
2024-07-10 17:21:21.834084,30.15999712999486
2024-07-10 17:21:24.125990,30.15631400865518
2024-07-10 17:21:26.417157,30.15277272985878
2024-07-10 17:21:28.709403,30.149366209819856
2024-07-10 17:21:31.048280,30.146087858868206
2024-07-10 17:21:33.436961,30.142931536234737
2024-07-10 17:21:35.728715,30.139891509765395
2024-07-10 17:21:38.068166,30.136962419954585
2024-07-10 17:21:40.359288,30.134467072796262
2024-07-10 17:21:42.797721,30.132061183409434
2024-07-10 17:21:45.087852,30.130392468614513
2024-07-10 17:21:47.379113,30.130082242138663
2024-07-10 17:21:49.670940,30.131079080175088
2024-07-10 17:21:51.961418,30.13204123991891
2024-07-10 17:21:54.350107,30.13458266353815
2024-07-10 17:21:56.642239,30.139289411899465
2024-07-10 17:21:58.932511,30.14576229930466
2024-07-10 17:22:01.223619,30.152976925929934
2024-07-10 17:22:03.514848,30.159947757553468
2024-07-10 17:22:05.807142,30.167961848363444
2024-07-10 17:22:08.097135,30.1763455005209
2024-07-10 17:22:10.388327,30.185723483186333
2024-07-10 17:22:12.728916,30.19479016982618
2024-07-10 17:22:15.019465,30.204509780652703
2024-07-10 17:22:17.359329,30.2135919612454
2024-07-10 17:22:19.651201,30.221742273996743
2024-07-10 17:22:21.990379,30.2296258174198
2024-07-10 17:22:24.330383,30.236935943147
2024-07-10 17:22:26.622050,30.244008196107647
2024-07-10 17:22:28.912783,30.250850930456593
2024-07-10 17:22:31.203866,30.257472152144032
2024-07-10 17:22:33.494978,30.26387953805901
2024-07-10 17:22:35.788227,30.270080453776817
2024-07-10 17:22:38.077328,30.276396574760525
2024-07-10 17:22:40.368538,30.282509990799447
2024-07-10 17:22:42.660481,30.28842756992214
2024-07-10 17:22:44.999523,30.29415591495102
2024-07-10 17:22:47.290689,30.299073665093978
2024-07-10 17:22:49.581980,30.303207259069953
2024-07-10 17:22:51.873167,30.307209276651626
2024-07-10 17:22:54.261835,30.310457265153634
2024-07-10 17:22:56.552840,30.312662312925397
2024-07-10 17:22:58.892934,30.31354483275324
2024-07-10 17:23:01.183900,30.314399400118766
2024-07-10 17:23:03.475081,30.31460107420494
2024-07-10 17:23:05.815626,30.31323224658026
2024-07-10 17:23:08.106327,30.31190664505984
2024-07-10 17:23:10.397432,30.3096849481764
2024-07-10 17:23:12.738327,30.30753329066333
2024-07-10 17:23:15.028453,30.30451198246015
2024-07-10 17:23:17.368250,30.301585778414346
2024-07-10 17:23:19.660040,30.298751621868885
2024-07-10 17:23:21.950709,30.29600656008814
2024-07-10 17:23:24.241892,30.29303553439397
2024-07-10 17:23:26.582399,30.289533500397585
2024-07-10 17:23:28.872894,30.286141369329563
2024-07-10 17:23:31.164079,30.28285563894199
2024-07-10 17:23:33.552942,30.27967292339507
2024-07-10 17:23:35.844068,30.27690190007717
2024-07-10 17:23:38.135891,30.27452958932506
2024-07-10 17:23:40.427271,30.272231563252905
2024-07-10 17:23:42.719068,30.27031730233438
2024-07-10 17:23:45.010131,30.268774738805924
2024-07-10 17:23:47.301473,30.267280428179134
2024-07-10 17:23:49.593022,30.266456316983163
2024-07-10 17:23:51.884522,30.265657969688117
2024-07-10 17:23:54.175774,30.26457289477629
2024-07-10 17:23:56.467199,30.264456687095365
2024-07-10 17:23:58.759648,30.26465574006888
2024-07-10 17:24:01.049893,30.26484857616676
2024-07-10 17:24:03.390081,30.264723803546
2024-07-10 17:24:05.682514,30.26491449393156
2024-07-10 17:24:07.972942,30.265099232102404
2024-07-10 17:24:10.312972,30.265278204839568
2024-07-10 17:24:12.653880,30.26607462440131
2024-07-10 17:24:14.944035,30.266223195550396
2024-07-10 17:24:17.235986,30.266678618282715
2024-07-10 17:24:19.625767,30.266808363448252
2024-07-10 17:24:21.964875,30.26693406232156
2024-07-10 17:24:24.304397,30.267055841552313
2024-07-10 17:24:26.597270,30.26748526103368
2024-07-10 17:24:28.936462,30.26790129287503
2024-07-10 17:24:31.227984,30.268304355711003
2024-07-10 17:24:33.568481,30.269317670714116
2024-07-10 17:24:35.859760,30.26998800386943
2024-07-10 17:24:38.150560,30.270948837195437
2024-07-10 17:24:40.490636,30.271879728321256
2024-07-10 17:24:42.831402,30.27309298882746
2024-07-10 17:24:45.122093,30.27395707624748
2024-07-10 17:24:47.413373,30.27479424171275
2024-07-10 17:24:49.754566,30.27498261038824
2024-07-10 17:24:52.093567,30.275165110818513
2024-07-10 17:24:54.384910,30.27503057926025
2024-07-10 17:24:56.726419,30.275522922289007
2024-07-10 17:24:59.016321,30.27537725480644
2024-07-10 17:25:01.307676,30.27523612444512
2024-07-10 17:25:03.600205,30.276033376909837
2024-07-10 17:25:05.890198,30.27680579919422
2024-07-10 17:25:08.181465,30.27786548720291
2024-07-10 17:25:10.522425,30.278892173819106
2024-07-10 17:25:12.862361,30.280820833560824
2024-07-10 17:25:15.152902,30.282689433536373
2024-07-10 17:25:17.444185,30.285122464762004
2024-07-10 17:25:19.784966,30.287479733784476
2024-07-10 17:25:22.075604,30.289140992466475
2024-07-10 17:25:24.366862,30.290750523610047
2024-07-10 17:25:26.658502,30.292309938952577
2024-07-10 17:25:28.949432,30.29382079991592
2024-07-10 17:25:31.289527,30.295284619185946
2024-07-10 17:25:33.679198,30.296080273363053
2024-07-10 17:25:35.969528,30.29685115514791
2024-07-10 17:25:38.260859,30.298220618619904
2024-07-10 17:25:40.552910,30.299547445648304
2024-07-10 17:25:42.843459,30.29989909911406
2024-07-10 17:25:45.134659,30.300862378761412
2024-07-10 17:25:47.425973,30.30148438325523
2024-07-10 17:25:49.767235,30.302087023424367
2024-07-10 17:25:52.057277,30.302982185980778
2024-07-10 17:25:54.348572,30.30447204610804
2024-07-10 17:25:56.640756,30.3056042433918
2024-07-10 17:25:58.931404,30.306701194329378
2024-07-10 17:26:01.222313,30.308075276455344
2024-07-10 17:26:03.562308,30.30909530359895
2024-07-10 17:26:05.853745,30.310083577095572
2024-07-10 17:26:08.144844,30.31041853004271
2024-07-10 17:26:10.436126,30.310743055976328
