Timestamp,90:FD:9F:7B:84:53
2024-07-10 17:19:33.515363,1011.8125723356208
2024-07-10 17:19:35.806974,1016.851558479064
2024-07-10 17:19:38.146944,1018.5435119166968
2024-07-10 17:19:40.438266,1019.40195278438
2024-07-10 17:19:42.730622,1019.9121581179916
2024-07-10 17:19:45.020997,1020.250112164218
2024-07-10 17:19:47.312342,1020.4921150094074
2024-07-10 17:19:49.604312,1020.6713051530228
2024-07-10 17:19:51.895360,1020.813568825459
2024-07-10 17:19:54.186292,1020.9194060092165
2024-07-10 17:19:56.477572,1021.0096662599958
2024-07-10 17:19:58.818114,1021.0851446147921
2024-07-10 17:20:01.157668,1021.1484392395532
2024-07-10 17:20:03.449011,1021.2038078031176
2024-07-10 17:20:05.740760,1021.252414621713
2024-07-10 17:20:08.080367,1021.295124806221
2024-07-10 17:20:10.371652,1021.3319528117833
2024-07-10 17:20:12.664335,1021.3652013117212
2024-07-10 17:20:14.954203,1021.3956116287638
2024-07-10 17:20:17.342908,1021.423109459473
2024-07-10 17:20:19.683318,1021.4487001722144
2024-07-10 17:20:21.974289,1021.4715041843837
2024-07-10 17:20:24.265594,1021.4931318283
2024-07-10 17:20:26.556805,1021.5137381219338
2024-07-10 17:20:28.848763,1021.532788460562
2024-07-10 17:20:31.139264,1021.5503663934422
2024-07-10 17:20:33.430494,1021.5665403180824
2024-07-10 17:20:35.771594,1021.5818070032892
2024-07-10 17:20:38.061744,1021.5960876457464
2024-07-10 17:20:40.352962,1021.6079980038992
2024-07-10 17:20:42.644952,1021.6208495565166
2024-07-10 17:20:44.935644,1021.6316875207822
2024-07-10 17:20:47.226775,1021.6419120340856
2024-07-10 17:20:49.517916,1021.6528373681226
2024-07-10 17:20:51.809658,1021.6621681696228
2024-07-10 17:20:54.100278,1021.6709372571704
2024-07-10 17:20:56.391495,1021.6792622415378
2024-07-10 17:20:58.684596,1021.6867270470508
2024-07-10 17:21:00.973942,1021.6944605918414
2024-07-10 17:21:03.265349,1021.7009876810888
2024-07-10 17:21:05.606144,1021.7072136020892
2024-07-10 17:21:07.896514,1021.7131940431368
2024-07-10 17:21:10.187536,1021.7185536191442
2024-07-10 17:21:12.478709,1021.7245272404058
