Timestamp,Sensor 3
2024-07-10 17:19:33.515363,0.0
2024-07-10 17:19:35.806974,0.0
2024-07-10 17:19:38.146944,0.0
2024-07-10 17:19:40.438266,0.0
2024-07-10 17:19:42.730622,0.0
2024-07-10 17:19:45.020997,0.0
2024-07-10 17:19:47.312342,0.0
2024-07-10 17:19:49.604312,0.0
2024-07-10 17:19:51.895360,0.0
2024-07-10 17:19:54.186292,0.0
2024-07-10 17:19:56.477572,0.0
2024-07-10 17:19:58.818114,0.0
2024-07-10 17:20:01.157668,0.0
2024-07-10 17:20:03.449011,0.0
2024-07-10 17:20:05.740760,0.0
2024-07-10 17:20:08.080367,0.0
2024-07-10 17:20:10.371652,0.0
2024-07-10 17:20:12.664335,0.0
2024-07-10 17:20:14.954203,0.0
2024-07-10 17:20:17.342908,0.0
2024-07-10 17:20:19.683318,0.0
2024-07-10 17:20:21.974289,0.0
2024-07-10 17:20:24.265594,0.0
2024-07-10 17:20:26.556805,0.0
2024-07-10 17:20:28.848763,0.0
2024-07-10 17:20:31.139264,0.0
2024-07-10 17:20:33.430494,0.0
2024-07-10 17:20:35.771594,0.0
2024-07-10 17:20:38.061744,0.0
2024-07-10 17:20:40.352962,0.0
2024-07-10 17:20:42.644952,0.0
2024-07-10 17:20:44.935644,0.0
2024-07-10 17:20:47.226775,0.0
2024-07-10 17:20:49.517916,0.0
2024-07-10 17:20:51.809658,0.0
2024-07-10 17:20:54.100278,0.0
2024-07-10 17:20:56.391495,0.0
2024-07-10 17:20:58.684596,0.0
2024-07-10 17:21:00.973942,0.0
2024-07-10 17:21:03.265349,0.0
2024-07-10 17:21:05.606144,0.0
2024-07-10 17:21:07.896514,0.0
2024-07-10 17:21:10.187536,0.0
2024-07-10 17:21:12.478709,0.0
2024-07-10 17:21:14.818808,0.0
2024-07-10 17:21:17.109873,0.0
2024-07-10 17:21:19.449817,0.0
2024-07-10 17:21:21.742010,0.0
2024-07-10 17:21:24.032242,0.0
2024-07-10 17:21:26.372166,0.0
2024-07-10 17:21:28.664290,0.0
2024-07-10 17:21:30.954557,0.0
2024-07-10 17:21:33.245865,0.0
2024-07-10 17:21:35.537031,0.0
2024-07-10 17:21:37.829094,0.0
2024-07-10 17:21:40.119267,0.0
2024-07-10 17:21:42.410453,0.0
2024-07-10 17:21:44.703231,0.0
2024-07-10 17:21:46.992847,0.0
2024-07-10 17:21:49.284211,0.0
2024-07-10 17:21:51.576399,0.0
2024-07-10 17:21:53.866845,0.0
2024-07-10 17:21:56.206263,0.0
