Timestamp,90:FD:9F:7B:53:3E
2024-07-10 17:19:28.831769,33.29011176318742
2024-07-10 17:19:31.122725,33.87628983982085
2024-07-10 17:19:33.414509,35.560656477486795
2024-07-10 17:19:35.755568,35.49485881218029
2024-07-10 17:19:38.045616,36.43317812044568
2024-07-10 17:19:40.337042,39.0786155869386
2024-07-10 17:19:42.629216,39.27357149846146
2024-07-10 17:19:44.919756,39.068321786821855
2024-07-10 17:19:47.259905,39.74013772465598
2024-07-10 17:19:49.551261,39.65256874960889
2024-07-10 17:19:51.842966,39.294980206560496
2024-07-10 17:19:54.133850,39.009832799822995
2024-07-10 17:19:56.473833,38.92254448988666
2024-07-10 17:19:58.863179,38.51448183609871
2024-07-10 17:20:01.154044,38.173607901820795
2024-07-10 17:20:03.591590,37.99037602928187
2024-07-10 17:20:05.882963,37.8094755497508
2024-07-10 17:20:08.174078,37.48227268009686
2024-07-10 17:20:10.465412,37.56246508069193
2024-07-10 17:20:12.757755,37.348907272232076
2024-07-10 17:20:15.047884,37.08414370625923
2024-07-10 17:20:17.339299,37.17646293273373
2024-07-10 17:20:19.679873,37.326657728746284
2024-07-10 17:20:22.019310,37.14491892266735
2024-07-10 17:20:24.359300,37.65092627636254
2024-07-10 17:20:26.651525,38.12907020186235
2024-07-10 17:20:28.941829,38.42547480857525
2024-07-10 17:20:31.233743,38.77917948677968
2024-07-10 17:20:33.524985,39.08156343722997
2024-07-10 17:20:35.815687,39.34268322719886
2024-07-10 17:20:38.106727,39.598429591688394
2024-07-10 17:20:40.397953,39.808273911257196
2024-07-10 17:20:42.690158,39.73731303659402
2024-07-10 17:20:44.980493,40.01787421733138
2024-07-10 17:20:47.271731,40.204125800601794
2024-07-10 17:20:49.562957,40.315493068018206
2024-07-10 17:20:51.902321,40.42311346492945
2024-07-10 17:20:54.194097,40.90700657856378
2024-07-10 17:20:56.485408,41.06830934331242
2024-07-10 17:20:58.777695,41.18357658494211
2024-07-10 17:21:01.067743,41.07247962163803
2024-07-10 17:21:03.456389,41.46649309841468
2024-07-10 17:21:05.748691,41.19749942469191
2024-07-10 17:21:08.038856,40.99491064155393
2024-07-10 17:21:10.330134,40.72847369750234
2024-07-10 17:21:12.670754,40.48574090327201
2024-07-10 17:21:14.961209,40.28308129334026
2024-07-10 17:21:17.252503,40.164161410649065
2024-07-10 17:21:19.543565,39.89547969161167
2024-07-10 17:21:21.834084,39.624187447676185
2024-07-10 17:21:24.125990,39.44783248547189
2024-07-10 17:21:26.417157,39.25308705436027
2024-07-10 17:21:28.709403,39.48217381099014
2024-07-10 17:21:31.048280,39.27172611767829
2024-07-10 17:21:33.436961,39.18344286312224
2024-07-10 17:21:35.728715,39.03007675427558
2024-07-10 17:21:38.068166,38.8622421738847
2024-07-10 17:21:40.359288,38.75522337063978
2024-07-10 17:21:42.797721,38.65465545646307
2024-07-10 17:21:45.087852,38.47067163746453
2024-07-10 17:21:47.379113,38.328269107691355
2024-07-10 17:21:49.670940,38.167847250175726
2024-07-10 17:21:51.961418,37.927344619356916
2024-07-10 17:21:54.350107,37.77094280193006
2024-07-10 17:21:56.642239,37.69457201891278
2024-07-10 17:21:58.932511,37.60025604037789
2024-07-10 17:22:01.223619,37.50754097572332
2024-07-10 17:22:03.514848,37.38340347651206
2024-07-10 17:22:05.807142,37.25353848712947
2024-07-10 17:22:08.097135,37.16437666064478
2024-07-10 17:22:10.388327,37.094745398570566
2024-07-10 17:22:12.728916,37.03823732109814
2024-07-10 17:22:15.019465,36.93881927062896
2024-07-10 17:22:17.359329,36.80239398571284
2024-07-10 17:22:19.651201,36.8174537436096
2024-07-10 17:22:21.990379,36.79625848736758
2024-07-10 17:22:24.330383,36.69545105331558
2024-07-10 17:22:26.622050,36.62919355617294
2024-07-10 17:22:28.912783,36.51017682303384
2024-07-10 17:22:31.203866,36.46942521406015
2024-07-10 17:22:33.494978,36.34901994211288
2024-07-10 17:22:35.788227,36.25768049030483
2024-07-10 17:22:38.077328,36.17525568119389
2024-07-10 17:22:40.368538,36.12785926897589
2024-07-10 17:22:42.660481,36.050246309841725
2024-07-10 17:22:44.999523,36.016880665456604
2024-07-10 17:22:47.290689,36.00152846344624
2024-07-10 17:22:49.581980,35.939924867733126
2024-07-10 17:22:51.873167,35.942050949369076
2024-07-10 17:22:54.261835,35.99174729439868
2024-07-10 17:22:56.552840,35.90108493878054
2024-07-10 17:22:58.892934,35.86434117537677
2024-07-10 17:23:01.183900,35.791509918947334
2024-07-10 17:23:03.475081,35.71159521656984
2024-07-10 17:23:05.815626,35.634206495286605
2024-07-10 17:23:08.106327,35.712811914434596
2024-07-10 17:23:10.397432,35.630116173292436
2024-07-10 17:23:12.738327,35.55534087461876
2024-07-10 17:23:15.028453,35.564164942395706
2024-07-10 17:23:17.368250,35.4977347057931
2024-07-10 17:23:19.660040,35.403410189250245
2024-07-10 17:23:21.950709,35.353894669816036
2024-07-10 17:23:24.241892,35.29282214027943
2024-07-10 17:23:26.582399,35.24989895390056
2024-07-10 17:23:28.872894,35.14527978624508
2024-07-10 17:23:31.164079,35.10510271186045
2024-07-10 17:23:33.552942,35.02000989638277
2024-07-10 17:23:35.844068,35.04645469094225
2024-07-10 17:23:38.135891,35.07082345521081
2024-07-10 17:23:40.427271,35.03610950386649
2024-07-10 17:23:42.719068,35.051439916356536
2024-07-10 17:23:45.010131,34.99395345387004
2024-07-10 17:23:47.301473,34.9787947508823
2024-07-10 17:23:49.593022,34.927013615339206
2024-07-10 17:23:51.884522,34.88339712858533
2024-07-10 17:23:54.175774,34.815897812559506
2024-07-10 17:23:56.467199,34.75892227581475
2024-07-10 17:23:58.759648,34.74049899694626
2024-07-10 17:24:01.049893,34.75443515095094
2024-07-10 17:24:03.390081,34.77323312079764
2024-07-10 17:24:05.682514,34.741281833251804
2024-07-10 17:24:07.972942,34.73057857362218
2024-07-10 17:24:10.312972,34.654476109411775
2024-07-10 17:24:12.653880,34.69414003996364
2024-07-10 17:24:14.944035,34.69580944088982
2024-07-10 17:24:17.235986,34.708328782242
2024-07-10 17:24:19.625767,34.677474398791276
2024-07-10 17:24:21.964875,34.67125322737651
2024-07-10 17:24:24.304397,34.659931427572786
2024-07-10 17:24:26.597270,34.64584826176468
2024-07-10 17:24:28.936462,34.56836165431448
2024-07-10 17:24:31.227984,34.487996455347876
2024-07-10 17:24:33.568481,34.470237980110475
2024-07-10 17:24:35.859760,34.44400241550112
