Timestamp,90:FD:9F:7B:82:50
2024-07-10 17:19:28.831769,470.56260485335395
2024-07-10 17:19:31.122725,472.7932109758445
2024-07-10 17:19:33.414509,473.79510315131137
2024-07-10 17:19:35.755568,474.2502506222226
2024-07-10 17:19:38.045616,474.5240631783743
2024-07-10 17:19:40.337042,474.6163809989933
2024-07-10 17:19:42.629216,474.4021458449735
2024-07-10 17:19:44.919756,474.1343424938983
2024-07-10 17:19:47.259905,473.9924194209312
2024-07-10 17:19:49.551261,473.8785342891212
2024-07-10 17:19:51.842966,473.7794122648076
2024-07-10 17:19:54.133850,473.7572438801331
2024-07-10 17:19:56.473833,473.70453744041976
2024-07-10 17:19:58.863179,473.6591855971606
2024-07-10 17:20:01.154044,473.62398528850474
2024-07-10 17:20:03.591590,473.5654952549524
2024-07-10 17:20:05.882963,473.50216602761196
2024-07-10 17:20:08.174078,473.44562055973626
2024-07-10 17:20:10.465412,473.3872150619305
2024-07-10 17:20:12.757755,473.3657533629586
2024-07-10 17:20:15.047884,473.3246788121854
2024-07-10 17:20:17.339299,473.287158059895
2024-07-10 17:20:19.679873,473.2421536549134
2024-07-10 17:20:22.019310,473.16209198323577
2024-07-10 17:20:24.359300,473.08807566648795
2024-07-10 17:20:26.651525,473.0531878568125
2024-07-10 17:20:28.941829,473.02072841320876
2024-07-10 17:20:31.233743,472.9926481691265
2024-07-10 17:20:33.524985,472.9642243187545
2024-07-10 17:20:35.815687,472.9489881872255
2024-07-10 17:20:38.106727,472.934670719649
2024-07-10 17:20:40.397953,472.92118910927576
2024-07-10 17:20:42.690158,472.9096729444064
2024-07-10 17:20:44.980493,472.88774141060003
2024-07-10 17:20:47.271731,472.86698126321994
2024-07-10 17:20:49.562957,472.8519027813314
2024-07-10 17:20:51.902321,472.8319082389727
2024-07-10 17:20:54.194097,472.8327290877608
2024-07-10 17:20:56.485408,472.833510340273
2024-07-10 17:20:58.777695,472.79765527368033
2024-07-10 17:21:01.067743,472.7391758237464
2024-07-10 17:21:03.456389,472.7178035157882
2024-07-10 17:21:05.748691,472.68919320901443
2024-07-10 17:21:08.038856,472.6618269630408
2024-07-10 17:21:10.330134,472.64543633808523
2024-07-10 17:21:12.670754,472.65164009116853
2024-07-10 17:21:14.961209,472.68590739440805
2024-07-10 17:21:17.252503,472.71878096561557
2024-07-10 17:21:19.543565,472.7769444830836
2024-07-10 17:21:21.834084,472.8263642871953
2024-07-10 17:21:24.125990,472.8708198692191
2024-07-10 17:21:26.417157,472.913563399905
2024-07-10 17:21:28.709403,472.9723933300932
2024-07-10 17:21:31.048280,473.0373286305479
2024-07-10 17:21:33.436961,473.152538582797
2024-07-10 17:21:35.728715,473.2635035711837
2024-07-10 17:21:38.068166,473.38719497097435
2024-07-10 17:21:40.359288,473.4949397403888
2024-07-10 17:21:42.797721,473.5690844071676
2024-07-10 17:21:45.087852,473.63537960804075
2024-07-10 17:21:47.379113,473.6993355771208
2024-07-10 17:21:49.670940,473.7694765341736
2024-07-10 17:21:51.961418,473.8552794759669
2024-07-10 17:21:54.350107,473.93811683235316
2024-07-10 17:21:56.642239,474.01810862863636
2024-07-10 17:21:58.932511,474.0863763503495
2024-07-10 17:22:01.223619,474.14431192182496
2024-07-10 17:22:03.514848,474.18813135201634
2024-07-10 17:22:05.807142,474.2304772287057
2024-07-10 17:22:08.097135,474.2714056169262
2024-07-10 17:22:10.388327,474.33198683908756
2024-07-10 17:22:12.728916,474.38165325510016
2024-07-10 17:22:15.019465,474.4357113252971
2024-07-10 17:22:17.359329,474.48798828700933
2024-07-10 17:22:19.651201,474.5442514674358
2024-07-10 17:22:21.990379,474.5869633766904
2024-07-10 17:22:24.330383,474.6380823451806
2024-07-10 17:22:26.622050,474.68753789351746
2024-07-10 17:22:28.912783,474.7334950098505
2024-07-10 17:22:31.203866,474.78300930773395
2024-07-10 17:22:33.494978,474.83376003259644
2024-07-10 17:22:35.788227,474.88287537724176
2024-07-10 17:22:38.077328,474.9175125527547
2024-07-10 17:22:40.368538,474.9579548901967
2024-07-10 17:22:42.660481,475.00401423923506
2024-07-10 17:22:44.999523,475.0486006887995
2024-07-10 17:22:47.290689,475.09082210191093
2024-07-10 17:22:49.581980,475.11977715598124
2024-07-10 17:22:51.873167,475.1349551118894
2024-07-10 17:22:54.261835,475.17534995882113
2024-07-10 17:22:56.552840,475.2144623806049
2024-07-10 17:22:58.892934,475.253274034988
2024-07-10 17:23:01.183900,475.29273460630543
2024-07-10 17:23:03.475081,475.3390827603074
2024-07-10 17:23:05.815626,475.3839659202935
2024-07-10 17:23:08.106327,475.4577665002733
2024-07-10 17:23:10.397432,475.5283006639885
2024-07-10 17:23:12.738327,475.58473411338656
2024-07-10 17:23:15.028453,475.63938986742625
2024-07-10 17:23:17.368250,475.6817035013793
2024-07-10 17:23:19.660040,475.72268610572024
2024-07-10 17:23:21.950709,475.76519078250277
2024-07-10 17:23:24.241892,475.8063600850976
2024-07-10 17:23:26.582399,475.8637170008306
2024-07-10 17:23:28.872894,475.8684025577066
2024-07-10 17:23:31.164079,475.8691966219274
2024-07-10 17:23:33.552942,475.87370974025305
2024-07-10 17:23:35.844068,475.8780814248153
2024-07-10 17:23:38.135891,475.882316164634
2024-07-10 17:23:40.427271,475.8982693532487
2024-07-10 17:23:42.719068,475.91465867709036
2024-07-10 17:23:45.010131,475.9305351617073
2024-07-10 17:23:47.301473,475.9527738572459
2024-07-10 17:23:49.593022,475.97213496962667
2024-07-10 17:23:51.884522,475.98434496909636
2024-07-10 17:23:54.175774,475.9961733533361
2024-07-10 17:23:56.467199,476.0163584580663
2024-07-10 17:23:58.759648,476.0318618015999
2024-07-10 17:24:01.049893,476.0353514387247
2024-07-10 17:24:03.390081,476.0424711562342
2024-07-10 17:24:05.682514,476.049368598112
2024-07-10 17:24:07.972942,476.05231215236466
2024-07-10 17:24:10.312972,476.0455063520763
2024-07-10 17:24:12.653880,476.0532426404595
2024-07-10 17:24:14.944035,476.060737564857
2024-07-10 17:24:17.235986,476.05242437934714
2024-07-10 17:24:19.625767,476.04748521275803
2024-07-10 17:24:21.964875,476.0280614531915
2024-07-10 17:24:24.304397,476.0092433807925
2024-07-10 17:24:26.597270,475.9897662948774
2024-07-10 17:24:28.936462,475.9858449171179
2024-07-10 17:24:31.227984,475.9907654583256
2024-07-10 17:24:33.568481,476.0079889398116
2024-07-10 17:24:35.859760,476.024675606768
2024-07-10 17:24:38.150560,476.03617136472866
2024-07-10 17:24:40.490636,476.02395511542824
2024-07-10 17:24:42.831402,476.00122135540505
2024-07-10 17:24:45.122093,475.979195944385
2024-07-10 17:24:47.413373,475.9472704103445
2024-07-10 17:24:49.754566,475.9144713610041
2024-07-10 17:24:52.093567,475.8777124670091
2024-07-10 17:24:54.384910,475.84209866289797
2024-07-10 17:24:56.726419,475.8125756953556
2024-07-10 17:24:59.016321,475.7780569117108
2024-07-10 17:25:01.307676,475.75768927864505
2024-07-10 17:25:03.600205,475.73795601306585
2024-07-10 17:25:05.890198,475.72412986367704
2024-07-10 17:25:08.181465,475.6992154063287
2024-07-10 17:25:10.522425,475.66293543164085
2024-07-10 17:25:12.862361,475.6277852728853
2024-07-10 17:25:15.152902,475.62735144418417
2024-07-10 17:25:17.444185,475.59330969248333
2024-07-10 17:25:19.784966,475.56250711627996
2024-07-10 17:25:22.075604,475.4722705987488
2024-07-10 17:25:24.366862,475.3848438260085
2024-07-10 17:25:26.658502,475.22231422363865
2024-07-10 17:25:28.949432,475.0517706668706
2024-07-10 17:25:31.289527,474.9942455900696
2024-07-10 17:25:33.679198,474.93851156444816
2024-07-10 17:25:35.969528,474.857119032416
2024-07-10 17:25:38.260859,474.80627679598496
2024-07-10 17:25:40.552910,474.78254322500476
2024-07-10 17:25:42.843459,474.75954855741776
2024-07-10 17:25:45.134659,474.72761988008796
2024-07-10 17:25:47.425973,474.67738549800265
2024-07-10 17:25:49.767235,474.6305827275948
2024-07-10 17:25:52.057277,474.58523701162267
2024-07-10 17:25:54.348572,474.5431706712121
2024-07-10 17:25:56.640756,474.4796903411129
2024-07-10 17:25:58.931404,474.46145424779417
2024-07-10 17:26:01.222313,474.4437858562012
2024-07-10 17:26:03.562308,474.4437878463749
2024-07-10 17:26:05.853745,474.3893160386151
2024-07-10 17:26:08.144844,474.35832938378513
2024-07-10 17:26:10.436126,474.33795692886605
2024-07-10 17:26:12.776963,474.31821866029037
2024-07-10 17:26:15.067442,474.2278126313415
2024-07-10 17:26:17.358672,474.1968730078023
2024-07-10 17:26:19.699408,474.1500876594172
2024-07-10 17:26:21.989901,474.10475869014095
2024-07-10 17:26:24.281167,474.0816961191981
2024-07-10 17:26:26.573155,474.05592744599795
2024-07-10 17:26:28.912528,474.0281594556224
2024-07-10 17:26:31.203680,474.0012558400035
2024-07-10 17:26:33.494932,473.9664740586492
2024-07-10 17:26:35.786801,473.93090734012554
2024-07-10 17:26:38.077408,473.88648704692497
2024-07-10 17:26:40.368623,473.8434494718343
2024-07-10 17:26:42.660392,473.78649927316
2024-07-10 17:26:44.951117,473.8029141714798
2024-07-10 17:26:47.242376,473.7752401863268
2024-07-10 17:26:49.534324,473.8078803266837
2024-07-10 17:26:51.826847,473.8395044542702
2024-07-10 17:26:54.116031,473.86454133246093
2024-07-10 17:26:56.407276,473.84957884313116
2024-07-10 17:26:58.699131,473.88208385522796
2024-07-10 17:27:00.989709,473.9135770679013
2024-07-10 17:27:03.281152,473.8709416222672
2024-07-10 17:27:05.572964,473.80535428967346
2024-07-10 17:27:07.912250,473.73589440034226
2024-07-10 17:27:10.203472,473.6685966111845
2024-07-10 17:27:12.495496,473.65008398157084
2024-07-10 17:27:14.786769,473.64210820628824
2024-07-10 17:27:17.077173,473.62535389750656
2024-07-10 17:27:19.368398,473.6091211032379
2024-07-10 17:27:21.660059,473.62140777106697
2024-07-10 17:27:23.950865,473.634245795939
2024-07-10 17:27:26.242062,473.7005336635343
2024-07-10 17:27:28.533305,473.7647581830297
2024-07-10 17:27:30.873843,473.8397455850415
2024-07-10 17:27:33.164604,473.9008819237022
2024-07-10 17:27:35.455777,473.9601152701036
2024-07-10 17:27:37.844065,473.9969611596306
2024-07-10 17:27:40.135689,474.032660147572
2024-07-10 17:27:42.426900,474.0482605813084
2024-07-10 17:27:44.718899,473.86198500548505
2024-07-10 17:27:47.009382,473.7048527179157
2024-07-10 17:27:49.300606,473.55261147616784
2024-07-10 17:27:51.592524,473.40386396350704
2024-07-10 17:27:53.882997,473.24356057181035
2024-07-10 17:27:56.174212,473.1016314437844
2024-07-10 17:27:58.465468,472.9641201274957
2024-07-10 17:28:00.757274,472.8327567155018
2024-07-10 17:28:03.047869,472.6693751774682
2024-07-10 17:28:05.339129,472.5325566654439
2024-07-10 17:28:07.680482,472.39999688281296
2024-07-10 17:28:09.970313,472.2413703047191
2024-07-10 17:28:12.261518,472.03071929246477
2024-07-10 17:28:14.552721,471.8440561649108
2024-07-10 17:28:16.844109,471.6663159435522
2024-07-10 17:28:19.233092,471.49410820966955
2024-07-10 17:28:21.523746,471.3428241316171
2024-07-10 17:28:23.815259,471.2591250877686
2024-07-10 17:28:26.106282,471.2072904751992
2024-07-10 17:28:28.446213,471.15706930814235
2024-07-10 17:28:30.738219,471.10529868999004
2024-07-10 17:28:33.028592,471.0619874097135
2024-07-10 17:28:35.514859,471.00165948933073
2024-07-10 17:28:37.903542,470.94320938300973
2024-07-10 17:28:40.194769,470.88471103552627
2024-07-10 17:28:42.485952,470.832702564674
2024-07-10 17:28:44.777987,470.79009463557145
2024-07-10 17:28:47.068344,470.7488129537062
2024-07-10 17:28:49.359586,470.7075711675091
2024-07-10 17:28:51.651229,470.6781961966675
2024-07-10 17:28:53.941961,470.64039755151424
2024-07-10 17:28:56.233458,470.6037754557695
2024-07-10 17:28:58.525215,470.5664256828509
2024-07-10 17:29:00.816033,470.53117228940994
2024-07-10 17:29:03.106766,470.4951486154708
2024-07-10 17:29:05.398061,470.4552659636122
2024-07-10 17:29:07.738789,470.4166247291936
2024-07-10 17:29:10.029135,470.3714045867877
2024-07-10 17:29:12.320381,470.3275920004439
2024-07-10 17:29:14.612300,470.2754938694662
2024-07-10 17:29:16.902832,470.22501738385245
2024-07-10 17:29:19.193941,470.18109234455636
2024-07-10 17:29:21.485130,470.1500514404911
2024-07-10 17:29:23.777176,470.12184434275264
2024-07-10 17:29:26.067563,470.09451524010603
2024-07-10 17:29:28.358773,470.0524734366553
2024-07-10 17:29:30.651041,470.0126740595566
2024-07-10 17:29:32.941153,469.98189519060185
2024-07-10 17:29:35.232506,469.9520743675043
2024-07-10 17:29:37.524354,469.9368775317128
2024-07-10 17:29:39.815220,469.8891593875946
2024-07-10 17:29:42.106060,469.83794627651827
2024-07-10 17:29:44.397219,469.7883272625188
2024-07-10 17:29:46.689170,469.74336539970733
2024-07-10 17:29:48.979619,469.70447206270603
2024-07-10 17:29:51.270715,469.6677231502922
2024-07-10 17:29:53.562783,469.6321181115669
2024-07-10 17:29:55.853188,469.5976213414616
2024-07-10 17:29:58.193087,469.56544341242244
2024-07-10 17:30:00.484256,469.54391636384383
2024-07-10 17:30:02.776293,469.49971433384104
2024-07-10 17:30:05.066677,469.4568881686697
2024-07-10 17:30:07.357905,469.4172626459784
2024-07-10 17:30:09.650096,469.4022155843012
2024-07-10 17:30:11.989017,469.39915377877986
2024-07-10 17:30:14.280186,469.3961872772613
2024-07-10 17:30:16.621937,469.37681594616373
2024-07-10 17:30:18.911799,469.3571137793993
2024-07-10 17:30:21.202564,469.3576347167333
2024-07-10 17:30:23.543302,469.3581394389905
2024-07-10 17:30:25.833790,469.3769932216428
2024-07-10 17:30:28.124915,469.3787629807439
2024-07-10 17:30:30.416172,469.3863917317244
2024-07-10 17:30:32.707812,469.39378302462177
2024-07-10 17:30:34.998666,469.39316256825936
2024-07-10 17:30:37.289775,469.411859997179
2024-07-10 17:30:39.631524,469.412544467566
2024-07-10 17:30:41.920927,469.3967104658503
2024-07-10 17:30:44.212008,469.3813693248442
2024-07-10 17:30:46.503056,469.3733535839377
2024-07-10 17:30:48.795570,469.3761704349274
2024-07-10 17:30:51.085588,469.37609820088755
2024-07-10 17:30:53.376723,469.3760282152572
2024-07-10 17:30:55.766946,469.3846758923357
2024-07-10 17:30:58.056739,469.4089290275803
2024-07-10 17:31:00.347920,469.4314934401399
2024-07-10 17:31:02.688650,469.4533554963177
2024-07-10 17:31:04.979080,469.4795173348932
2024-07-10 17:31:07.270145,469.4902352781234
2024-07-10 17:31:09.562082,469.4925266571668
2024-07-10 17:31:11.852672,469.4947467130735
2024-07-10 17:31:14.143692,469.51557370356085
2024-07-10 17:31:16.434811,469.5248580626437
2024-07-10 17:31:18.726696,469.5350984991659
2024-07-10 17:31:21.114841,469.54968919379667
2024-07-10 17:31:23.454827,469.5638257278186
2024-07-10 17:31:25.747610,469.58530392010977
2024-07-10 17:31:28.037119,469.5983318841747
2024-07-10 17:31:30.328295,469.5904106889518
2024-07-10 17:31:32.669207,469.582736054631
2024-07-10 17:31:34.959417,469.5790355140977
2024-07-10 17:31:37.250580,469.5667346750777
2024-07-10 17:31:39.542647,469.5557505228267
2024-07-10 17:31:41.833449,469.54510827131213
2024-07-10 17:31:44.124205,469.5512944448133
2024-07-10 17:31:46.415463,469.5417246983161
2024-07-10 17:31:48.706932,469.5150218583257
2024-07-10 17:31:50.997764,469.4891501904117
2024-07-10 17:31:53.288971,469.472799307104
2024-07-10 17:31:55.581092,469.4725207379554
2024-07-10 17:31:57.871489,469.4722508397533
2024-07-10 17:32:00.162514,469.4545583742095
2024-07-10 17:32:02.502495,469.43741661725306
2024-07-10 17:32:04.794112,469.4295239113193
2024-07-10 17:32:07.085159,469.42187687950707
2024-07-10 17:32:09.376527,469.4203819533426
2024-07-10 17:32:11.765892,469.41893355934025
2024-07-10 17:32:14.056842,469.40476829011476
2024-07-10 17:32:16.348214,469.3950904141921
2024-07-10 17:32:18.640573,469.3953630649586
2024-07-10 17:32:20.979798,469.3956272289985
2024-07-10 17:32:23.417437,469.3949493685987
2024-07-10 17:32:25.710100,469.3787292431587
2024-07-10 17:32:28.000218,469.3589675223723
2024-07-10 17:32:30.291576,469.33982091931915
2024-07-10 17:32:32.583813,469.34274773056393
2024-07-10 17:32:34.874495,469.35834539873065
2024-07-10 17:32:37.214486,469.3647420783198
2024-07-10 17:32:39.506069,469.347594603277
2024-07-10 17:32:41.894057,469.3309808730474
2024-07-10 17:32:44.186140,469.31270540285516
2024-07-10 17:32:46.477509,469.2921973826459
2024-07-10 17:32:48.769435,469.27606291753557
2024-07-10 17:32:51.109005,469.26043066555235
2024-07-10 17:32:53.498208,469.2465300636128
2024-07-10 17:32:55.790005,469.2495593084309
2024-07-10 17:32:58.080577,469.2680576273733
2024-07-10 17:33:00.371933,469.2859801541506
2024-07-10 17:33:02.664082,469.3020997421211
2024-07-10 17:33:04.954057,469.31118096690665
2024-07-10 17:33:07.246060,469.29570067408173
2024-07-10 17:33:09.537561,469.2807022321399
2024-07-10 17:33:11.878870,469.270839652021
2024-07-10 17:33:14.168869,469.2575488542576
2024-07-10 17:33:16.460259,469.2502745668153
2024-07-10 17:33:18.754925,469.24135910039587
2024-07-10 17:33:21.042941,469.23272114328563
2024-07-10 17:33:23.431763,469.2349351454583
2024-07-10 17:33:25.772943,469.23832530215316
2024-07-10 17:33:28.063272,469.22511276787844
2024-07-10 17:33:30.354641,469.2123114965804
2024-07-10 17:33:32.695351,469.2045776963688
2024-07-10 17:33:34.986138,469.2067339101162
2024-07-10 17:33:37.277370,469.2138032846552
2024-07-10 17:33:39.568661,469.2206526126872
2024-07-10 17:33:41.957622,469.2157718537341
2024-07-10 17:33:44.248941,469.20326133454193
2024-07-10 17:33:46.540900,469.1861599502201
2024-07-10 17:33:48.832015,469.1695908760572
2024-07-10 17:33:51.122906,469.1485572663063
2024-07-10 17:33:53.414260,469.1381389173759
2024-07-10 17:33:55.706984,469.1289786594476
2024-07-10 17:33:57.996944,469.1238387378919
2024-07-10 17:34:00.288269,469.1188588052826
2024-07-10 17:34:02.580326,469.10531839751
2024-07-10 17:34:04.871333,469.09313326021964
2024-07-10 17:34:07.162240,469.07354572409713
2024-07-10 17:34:09.453634,469.0545678839074
2024-07-10 17:34:11.745962,469.04489624598705
2024-07-10 17:34:14.036313,469.0377045255655
2024-07-10 17:34:16.327555,469.02949159070994
2024-07-10 17:34:18.619744,469.0215342976536
2024-07-10 17:34:20.910327,469.0051092049266
2024-07-10 17:34:23.201769,468.9863939659848
2024-07-10 17:34:25.492850,468.9691950730936
2024-07-10 17:34:27.785059,468.94973011985593
2024-07-10 17:34:30.075542,468.9308710469466
2024-07-10 17:34:32.415581,468.9172680046732
2024-07-10 17:34:34.757552,468.9215193489664
2024-07-10 17:34:37.047013,468.9141214730122
2024-07-10 17:34:39.338378,468.90695386873944
2024-07-10 17:34:41.679282,468.8953403591636
2024-07-10 17:34:44.018393,468.8800418653591
2024-07-10 17:34:46.309626,468.8546364756996
2024-07-10 17:34:48.601390,468.83002187272433
2024-07-10 17:34:50.892376,468.82951848873216
2024-07-10 17:34:53.183656,468.8433490688702
2024-07-10 17:34:55.474940,468.83745057618023
2024-07-10 17:34:57.767104,468.8239540019743
2024-07-10 17:35:00.057497,468.8108775319789
2024-07-10 17:35:02.348901,468.7982080897239
2024-07-10 17:35:04.641173,468.8161259330933
2024-07-10 17:35:06.931544,468.8471818134531
2024-07-10 17:35:09.222873,468.87727102583483
2024-07-10 17:35:11.514021,468.8808997415051
2024-07-10 17:35:13.808564,468.8757000229488
2024-07-10 17:35:16.096677,468.8756424312963
2024-07-10 17:35:18.436712,468.8755866322835
2024-07-10 17:35:20.729148,468.8910959347125
2024-07-10 17:35:23.019348,468.91857317496545
2024-07-10 17:35:25.310634,468.9405261292215
2024-07-10 17:35:27.602331,468.96179575981523
2024-07-10 17:35:29.893556,468.98707234575755
2024-07-10 17:35:32.184512,469.01062835237803
2024-07-10 17:35:34.475830,469.0188215748344
2024-07-10 17:35:36.767963,469.0180442848976
2024-07-10 17:35:39.058434,469.01729118945417
2024-07-10 17:35:41.349759,469.01656153540864
2024-07-10 17:35:43.642620,469.01118558372673
2024-07-10 17:35:46.029800,469.02154033243795
2024-07-10 17:35:48.418473,469.0315727716901
2024-07-10 17:35:50.808318,469.0335112516219
2024-07-10 17:35:53.098686,469.0341443238458
2024-07-10 17:35:55.389962,469.05623513375133
2024-07-10 17:35:57.731202,469.0776383289989
2024-07-10 17:36:00.021307,469.0937063034038
2024-07-10 17:36:02.312570,469.1024262538961
2024-07-10 17:36:04.603890,469.1058945041785
2024-07-10 17:36:06.895123,469.1092547991736
2024-07-10 17:36:09.186381,469.1358555460776
2024-07-10 17:36:11.477660,469.15820435852413
2024-07-10 17:36:13.769746,469.1649166955206
2024-07-10 17:36:16.108983,469.1714200994212
2024-07-10 17:36:18.400250,469.16776052028507
2024-07-10 17:36:20.692667,469.1691951285499
2024-07-10 17:36:22.982816,469.1755653588242
2024-07-10 17:36:25.322823,469.19232039259435
2024-07-10 17:36:27.663787,469.20855389696555
2024-07-10 17:36:29.954125,469.22832858023844
2024-07-10 17:36:32.245410,469.23192437769916
2024-07-10 17:36:34.538010,469.2431899320465
2024-07-10 17:36:36.877701,469.25410482653433
2024-07-10 17:36:39.168082,469.2528518189605
2024-07-10 17:36:41.459172,469.2525716152902
2024-07-10 17:36:43.751239,469.2554128063638
2024-07-10 17:36:46.041768,469.25816556045226
2024-07-10 17:36:48.333074,469.24526926570877
2024-07-10 17:36:50.722521,469.23184058856344
2024-07-10 17:36:53.013189,469.23314819764795
2024-07-10 17:36:55.304477,469.22756722471416
2024-07-10 17:36:57.645371,469.2221599692136
2024-07-10 17:37:00.033643,469.2082055397142
2024-07-10 17:37:02.324460,469.1987319407592
2024-07-10 17:37:04.616560,469.19048702582955
2024-07-10 17:37:06.955817,469.1824987481342
2024-07-10 17:37:09.247098,469.1710239118913
2024-07-10 17:37:11.588094,469.17515834707757
2024-07-10 17:37:13.878983,469.1822767637396
2024-07-10 17:37:16.169632,469.18917360737385
2024-07-10 17:37:18.460925,469.179358608347
2024-07-10 17:37:20.753395,469.1589547629164
2024-07-10 17:37:23.043452,469.1469677047575
2024-07-10 17:37:25.334695,469.135353764512
2024-07-10 17:37:27.626947,469.1241013282394
2024-07-10 17:37:29.966001,469.11319914350355
2024-07-10 17:37:32.257230,469.1203785437647
2024-07-10 17:37:34.548504,469.1183077213095
2024-07-10 17:37:36.937249,469.11630135678416
2024-07-10 17:37:39.228167,469.09599267359505
2024-07-10 17:37:41.519776,469.07942880620817
2024-07-10 17:37:43.811975,469.0730298038885
2024-07-10 17:37:46.102241,469.06682998158124
2024-07-10 17:37:48.393508,469.078254107817
2024-07-10 17:37:50.685402,469.0883888364929
2024-07-10 17:37:53.024801,469.06614757313605
2024-07-10 17:37:55.315970,469.04459860756083
2024-07-10 17:37:57.706093,469.0392837554025
2024-07-10 17:37:59.996080,469.0456512270127
2024-07-10 17:38:02.287370,469.0692514684113
2024-07-10 17:38:04.579396,469.0700171337536
2024-07-10 17:38:06.870447,469.0707589664382
2024-07-10 17:38:09.162036,469.0935776860309
2024-07-10 17:38:11.452540,469.1091495203857
2024-07-10 17:38:13.744155,469.117388774045
2024-07-10 17:38:16.181090,469.1253715666868
2024-07-10 17:38:18.472320,469.12625800067946
2024-07-10 17:38:20.764075,469.1202689624568
2024-07-10 17:38:23.103582,469.11944662007744
2024-07-10 17:38:25.394847,469.1186498745266
2024-07-10 17:38:27.881166,469.1234807403151
2024-07-10 17:38:30.172368,469.1079288630712
2024-07-10 17:38:32.463600,469.0928610648989
2024-07-10 17:38:34.755753,469.07826227799995
2024-07-10 17:38:37.143640,469.07189958588793
2024-07-10 17:38:39.434927,469.0713377548266
2024-07-10 17:38:41.726386,469.0651906004722
2024-07-10 17:38:44.066234,469.0573671831747
2024-07-10 17:38:46.454843,469.0497872832688
2024-07-10 17:38:48.747268,469.04119825168664
2024-07-10 17:38:51.037521,469.039724448989
2024-07-10 17:38:53.328686,469.05012467804545
2024-07-10 17:38:55.620643,469.0602011819885
2024-07-10 17:38:57.911076,469.0581358802253
2024-07-10 17:39:00.202365,469.0667179524794
2024-07-10 17:39:02.493625,469.0625822012138
2024-07-10 17:39:04.833923,469.05857518235786
2024-07-10 17:39:07.222444,469.0450436028402
2024-07-10 17:39:09.514450,469.0241515348335
2024-07-10 17:39:11.805624,469.0163604602507
2024-07-10 17:39:14.096128,469.0088118963367
2024-07-10 17:39:16.533567,469.0046109674477
2024-07-10 17:39:18.825074,468.99649432493834
2024-07-10 17:39:21.116111,469.0004584840591
2024-07-10 17:39:23.407335,468.9846894124753
2024-07-10 17:39:25.699514,468.9694111805124
2024-07-10 17:39:28.038587,468.9546085099385
2024-07-10 17:39:30.329909,468.9530285570557
2024-07-10 17:39:32.622081,468.9583456633629
2024-07-10 17:39:34.912330,468.96349726554195
2024-07-10 17:39:37.203468,468.9529251505941
2024-07-10 17:39:39.494799,468.9454835166335
2024-07-10 17:39:41.786825,468.9295580322215
2024-07-10 17:39:44.077273,468.9141282560502
2024-07-10 17:39:46.368524,468.891085808751
2024-07-10 17:39:48.709629,468.8709394685131
2024-07-10 17:39:50.999734,468.8564004946245
2024-07-10 17:39:53.291061,468.842314071439
2024-07-10 17:39:55.582866,468.8479646846385
2024-07-10 17:39:57.970902,468.8300943658298
2024-07-10 17:40:00.262186,468.8074887476311
2024-07-10 17:40:02.554086,468.78558676838855
2024-07-10 17:40:04.844779,468.76436652612284
2024-07-10 17:40:07.184665,468.74816454268
2024-07-10 17:40:09.475904,468.7558119208896
2024-07-10 17:40:11.768132,468.75263817329994
2024-07-10 17:40:14.058448,468.749563214092
2024-07-10 17:40:16.398359,468.7456501664307
2024-07-10 17:40:18.794411,468.7418589191443
2024-07-10 17:40:21.078302,468.7226223163846
2024-07-10 17:40:23.369528,468.7039844861498
2024-07-10 17:40:25.661551,468.6853042560256
2024-07-10 17:40:27.952022,468.6625364709855
2024-07-10 17:40:30.243343,468.64763652034145
2024-07-10 17:40:32.534491,468.6468961172749
2024-07-10 17:40:34.825958,468.64617876053416
2024-07-10 17:40:37.116893,468.64641753463843
