Unnamed: 0,Timestamp,Temperature(°C),UV index,Ambient light(x),Pressure(mbar),humidity(%),sound level(dB),CO2(ppm),VOCs(ppb),magnetic field(μT)
0,2024-07-08T23:11:09.028616,27.98,0,0.18,1015.821,34.25,22.83,6.07,3.1,209
1,2024-07-08T23:11:11.364690,27.98,0,0.18,1015.821,34.25,23.34,6.07,3.1,144
2,2024-07-08T23:11:13.667372,27.98,0,0.21,1015.838,34.25,23.34,6.07,3.1,177
3,2024-07-08T23:11:15.947355,27.98,0,0.28,1015.838,34.25,22.83,6.07,3.1,145
4,2024-07-08T23:11:18.238891,27.98,0,0.28,1015.863,34.26,22.55,6.07,3.1,20
5,2024-07-08T23:11:20.531059,27.97,0,0.28,1015.863,34.26,22.55,6.07,3.1,162
6,2024-07-08T23:11:22.820858,27.97,0,0.28,1015.867,34.26,22.55,6.07,3.1,112
7,2024-07-08T23:11:25.112126,27.96,0,0.28,1015.871,34.26,22.55,6.07,3.1,97
8,2024-07-08T23:11:27.403931,27.96,0,0.28,1015.871,34.26,23.31,6.07,3.1,127
9,2024-07-08T23:11:29.694729,27.96,0,0.28,1015.871,34.26,23.82,6.07,3.1,203
10,2024-07-08T23:11:32.034731,27.97,0,0.28,1015.871,34.26,23.92,6.07,3.1,194
11,2024-07-08T23:11:34.326708,27.98,0,0.28,1015.871,34.26,23.82,6.07,3.1,167
12,2024-07-08T23:11:36.617241,28.0,0,0.28,1015.871,34.27,24.05,6.07,3.1,187
13,2024-07-08T23:11:38.908561,28.0,0,0.28,1015.878,34.27,24.64,6.07,3.1,129
14,2024-07-08T23:11:41.200082,28.0,0,0.28,1015.876,34.27,24.43,6.07,3.1,-209
15,2024-07-08T23:11:43.491122,28.0,0,0.28,1015.876,34.27,24.64,6.07,3.1,-197
16,2024-07-08T23:11:45.782301,27.98,0,0.31,1015.892,34.26,24.64,6.07,3.1,130
17,2024-07-08T23:11:48.073586,27.98,0,0.31,1015.894,34.26,24.43,6.07,3.1,117
18,2024-07-08T23:11:50.365836,27.98,0,0.46,1015.894,34.26,24.08,6.07,3.1,162
19,2024-07-08T23:11:52.656172,27.97,0,0.46,1015.894,34.26,23.73,6.07,3.1,169
20,2024-07-08T23:11:54.947296,27.97,0,0.43,1015.879,34.26,23.73,6.07,3.1,-177
21,2024-07-08T23:11:57.239209,27.96,0,0.43,1015.877,34.26,23.73,6.07,3.1,120
22,2024-07-08T23:11:59.529907,27.96,0,0.43,1015.877,34.27,23.73,6.07,3.1,139
23,2024-07-08T23:12:01.821070,27.96,0,0.43,1015.877,34.27,24.37,6.07,3.1,203
24,2024-07-08T23:12:04.112395,27.96,0,0.43,1015.877,34.29,24.37,6.07,3.1,167
25,2024-07-08T23:12:06.404172,27.96,0,0.37,1015.857,34.3,23.29,6.07,3.1,114
26,2024-07-08T23:12:08.694966,27.94,0,0.37,1015.857,34.3,24.2,6.07,3.1,122
27,2024-07-08T23:12:10.986255,27.94,0,0.37,1015.857,34.3,23.83,6.07,3.1,211
28,2024-07-08T23:12:13.328807,27.96,0,0.25,1015.875,34.3,23.17,6.07,3.1,83
29,2024-07-08T23:12:15.618324,27.96,0,0.25,1015.878,34.31,23.83,5.97,3.0,201
30,2024-07-08T23:12:17.909543,27.96,0,0.25,1015.878,34.31,23.83,5.97,3.0,109
31,2024-07-08T23:12:20.201241,27.96,0,0.25,1015.878,34.31,23.83,5.97,3.0,194
32,2024-07-08T23:12:22.492366,27.96,0,0.25,1015.878,34.3,24.33,5.97,3.0,114
33,2024-07-08T23:12:24.783659,27.97,0,0.25,1015.877,34.29,24.33,5.97,3.0,214
34,2024-07-08T23:12:27.074912,27.97,0,0.25,1015.877,34.29,23.63,5.97,3.0,145
35,2024-07-08T23:12:29.366030,27.97,0,0.25,1015.877,34.29,24.33,5.97,3.0,206
36,2024-07-08T23:12:31.656438,27.97,0,0.25,1015.878,34.29,23.63,5.97,3.0,162
37,2024-07-08T23:12:33.947703,27.97,0,0.31,1015.878,34.28,23.63,5.97,3.0,127
38,2024-07-08T23:12:36.239810,27.98,0,0.31,1015.894,34.28,24.07,6.15,3.2,112
39,2024-07-08T23:12:38.530236,27.98,0,0.21,1015.891,34.28,24.07,6.15,3.2,152
40,2024-07-08T23:12:40.870255,27.98,0,0.31,1015.883,34.28,24.07,6.15,3.2,197
41,2024-07-08T23:12:43.259759,27.97,0,0.31,1015.885,34.28,24.72,6.15,3.2,110
42,2024-07-08T23:12:45.550297,27.97,0,0.31,1015.885,34.28,24.72,5.97,3.0,114
43,2024-07-08T23:12:47.841539,27.97,0,0.31,1015.885,34.28,23.48,5.97,3.0,156
44,2024-07-08T23:12:50.132801,27.97,0,0.31,1015.883,34.28,24.35,5.97,3.0,154
45,2024-07-08T23:12:52.426267,27.97,0,0.31,1015.883,34.28,23.0,5.97,3.0,145
46,2024-07-08T23:12:54.715332,27.98,0,0.31,1015.871,34.28,23.0,6.07,3.1,186
47,2024-07-08T23:12:57.006673,27.98,0,0.31,1015.871,34.28,23.86,6.07,3.1,-201
48,2024-07-08T23:12:59.348472,27.98,0,0.31,1015.871,34.29,23.86,6.07,3.1,139
